"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"346",50,12,0,1,0,25862.322265625,25243.548828125,25168.638671875,0,2,0,2
"347",50,12,0,1,0,23086.041015625,24441.484375,25564.669921875,0,2,0,2
"348",37,14,0,1,0,23317.234375,23399.515625,25564.669921875,0,2,0,3
"349",53,7,0,1,1,19257.6328125,10331.951171875,8739.275390625,0,2,0,1
"350",53,7,0,1,1,20825.046875,18488.662109375,18690.28515625,0,2,0,1
"351",37,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"352",19,13,0,0,0,3871.51123046875,4916.2255859375,1687.56372070312,0,2,0,3
"353",53,6,0,1,1,15983.6982421875,17999.90234375,18162.73828125,0,2,0,1
"354",19,12,0,0,0,1383.24230957031,134.274200439453,2107.23803710938,0,2,0,2
"355",19,12,0,0,0,6005.15283203125,8242.6455078125,15368.3564453125,0,2,0,2
"356",46,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"357",46,18,0,1,0,25862.322265625,25243.548828125,1182.18127441406,0,2,0,4
"358",42,14,0,1,0,0,7095.04833984375,10790.359375,0,2,0,3
"359",20,12,0,0,0,0,1147.59680175781,15554.5498046875,0,2,0,2
"360",42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"361",42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"362",42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"363",42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"364",42,12,0,1,0,25862.322265625,20782.064453125,16445.619140625,0,2,0,2
"365",42,12,0,1,0,25862.322265625,25223.85546875,22858.953125,0,2,0,2
"366",42,12,0,1,0,20039.380859375,25243.548828125,25564.669921875,0,2,0,2
"367",20,12,0,0,0,6882.904296875,4482.9677734375,7709.29931640625,0,2,0,2
"368",20,12,0,0,0,5084.29736328125,8745.7255859375,21251.185546875,0,2,0,2
"369",20,12,0,0,0,239.030548095703,19.6935482025146,8653.56640625,0,2,0,2
"370",20,12,0,0,0,8048.66796875,8579.2255859375,6671.935546875,0,2,0,2
"371",46,14,0,1,0,16497.02734375,14267.0810546875,20896.53125,0,2,0,3
"372",46,14,0,1,0,8097.64990234375,13740.7255859375,5346.41455078125,0,2,0,3
"373",46,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"374",46,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"375",46,13,0,1,0,14216.439453125,15121.064453125,16012.6455078125,0,2,0,3
"376",46,12,0,1,0,22380.705078125,20753.419921875,16993.85546875,0,2,0,2
"377",46,12,0,1,0,19743.53125,21206.37109375,25564.669921875,0,2,0,2
"378",46,12,0,1,0,14098.8837890625,14009.2744140625,14271.8828125,0,2,0,2
"379",46,12,0,1,0,9794.375,21483.87109375,17732.71875,0,2,0,2
"380",46,12,0,1,0,18636.544921875,18214.7421875,20485.72265625,0,2,0,2
"381",46,12,0,1,0,16743.89453125,16445.90234375,17302.701171875,0,2,0,2
"382",46,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"383",46,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"384",46,12,0,1,0,25862.322265625,25243.548828125,0,0,2,0,2
"385",46,12,0,1,0,6073.72705078125,537.096801757812,0,0,2,0,2
"386",46,12,0,1,0,13319.095703125,20069.515625,10431.271484375,0,2,0,2
"387",46,12,0,1,0,0,0,0,0,2,0,2
"388",46,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"389",36,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"390",46,10,0,1,1,10237.1689453125,7959.7744140625,13111.8681640625,0,2,0,1
"391",36,12,0,1,0,0,0,0,0,2,0,2
"392",55,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"393",55,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"394",55,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"395",55,16,0,1,0,25862.322265625,25243.548828125,22349.13671875,0,2,0,4
"396",55,16,0,1,0,0,3512.61279296875,16794.36328125,0,2,0,4
"397",55,15,0,1,0,0,0,0,0,2,0,3
"398",55,14,0,1,0,4120.337890625,6853.35498046875,1663.92016601562,0,2,0,3
"399",22,12,0,0,0,666.150695800781,68.0322570800781,0,0,2,0,2
"400",55,13,0,1,0,21790.96484375,19532.419921875,19377.427734375,0,2,0,3
"401",55,11,0,1,1,12190.5576171875,13099.7900390625,17521.404296875,0,2,0,1
"402",55,11,0,1,1,13902.95703125,13355.806640625,16124.9521484375,0,2,0,1
"403",55,11,0,1,1,12071.04296875,11946.822265625,7224.60498046875,0,2,0,1
"404",49,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"405",55,12,0,1,0,25860.36328125,5295.7744140625,5646.39306640625,0,2,0,2
"406",55,12,0,1,0,18178.078125,15833.61328125,14973.8037109375,0,2,0,2
"407",55,12,0,1,0,16056.19140625,15595.5,16235.7822265625,0,2,0,2
"408",55,12,0,1,0,0,0,0,0,2,0,2
"409",55,12,0,1,0,0,0,0,0,2,0,2
"410",55,12,0,1,0,25862.322265625,25243.548828125,0,0,2,0,2
"411",55,12,0,1,0,0,0,0,0,2,0,2
"412",55,12,0,1,0,24181.271484375,24165.7734375,25564.669921875,0,2,0,2
"413",55,12,0,1,0,23158.533203125,24525.62890625,7226.0830078125,0,2,0,2
"414",55,12,0,1,0,17368.900390625,16630.306640625,20920.17578125,0,2,0,2
"415",55,12,0,1,0,25862.322265625,24690.337890625,23129.376953125,0,2,0,2
"416",55,12,0,1,0,25862.322265625,18941.61328125,22853.041015625,0,2,0,2
"417",55,12,0,1,0,5770.04052734375,8817.3388671875,22740.734375,0,2,0,2
"418",55,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"419",55,12,0,1,0,25862.322265625,11544,22164.419921875,0,2,0,2
"420",55,12,0,1,0,18846.1875,18266.662109375,17995.75390625,0,2,0,2
"421",55,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"422",55,12,0,1,0,25862.322265625,25243.548828125,19200.1015625,0,2,0,2
"423",55,10,0,1,1,21828.19140625,23127.38671875,16779.5859375,0,2,0,1
"424",49,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"425",49,16,0,1,0,22319.966796875,20180.515625,19761.63671875,0,2,0,4
"426",49,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"427",52,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"428",52,18,0,1,0,25862.322265625,25243.548828125,24701.677734375,0,2,0,4
"429",49,15,0,1,0,14704.296875,15514.935546875,18088.8515625,0,2,0,3
"430",52,17,0,1,0,0,0,5415.86767578125,0,2,0,4
"431",55,8,0,1,1,25862.322265625,25243.548828125,24395.787109375,0,2,0,1
"432",55,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"433",52,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"434",52,16,0,1,0,25862.322265625,20912.7578125,5331.6376953125,0,2,0,4
"435",49,13,0,1,0,25862.322265625,25243.548828125,24803.640625,0,2,0,3
"436",52,15,0,1,0,23955.955078125,25243.548828125,24075.12109375,0,2,0,3
"437",52,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"438",52,15,0,1,0,0,0,0,0,2,0,3
"439",55,6,0,1,1,15374.3662109375,13776.5322265625,14305.87109375,0,2,0,1
"440",41,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"441",41,14,0,1,0,25862.322265625,15319.7900390625,16342.177734375,0,2,0,3
"442",35,12,0,1,0,9067.486328125,9103.7900390625,10923.3544921875,0,2,0,2
"443",49,12,0,1,0,0,0,0,0,2,0,2
"444",49,12,0,1,0,12754.8271484375,25243.548828125,8708.2431640625,0,2,0,2
"445",49,12,0,1,0,11737.9677734375,17661.533203125,22765.85546875,0,2,0,2
"446",49,12,0,1,0,25862.322265625,14965.306640625,24521.39453125,0,2,0,2
"447",49,12,0,1,0,25862.322265625,25243.548828125,11387.361328125,0,2,0,2
"448",49,12,0,1,0,25862.322265625,23308.208984375,24635.1796875,0,2,0,2
"449",49,12,0,1,0,10930.7490234375,24543.533203125,21489.099609375,0,2,0,2
"450",49,12,0,1,0,0,0,0,0,2,0,2
"451",49,12,0,1,0,19298.77734375,21340.64453125,14762.48828125,0,2,0,2
"452",49,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"453",49,12,0,1,0,24584.87890625,25243.548828125,25564.669921875,0,2,0,2
"454",52,14,0,1,0,12923.32421875,19673.85546875,25564.669921875,0,2,0,3
"455",52,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"456",52,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"457",52,13,0,1,0,25862.322265625,25243.548828125,0,0,2,0,3
"458",52,13,0,1,0,25862.322265625,25243.548828125,20221.2109375,0,2,0,3
"459",52,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"460",52,13,0,1,0,3136.7861328125,4090.88720703125,0,0,2,0,3
"461",52,13,0,1,0,0,0,16420.498046875,0,2,0,3
"462",52,13,0,1,0,0,0,0,0,2,0,3
"463",41,12,0,1,0,25654.638671875,25243.548828125,25564.669921875,0,2,0,2
"464",41,12,0,1,0,25862.322265625,14823.87109375,25564.669921875,0,2,0,2
"465",41,12,0,1,0,17172.97265625,23813.080078125,15189.5517578125,0,2,0,2
"466",41,12,0,1,0,18133.013671875,16830.822265625,17496.283203125,0,2,0,2
"467",41,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"468",41,12,0,1,0,18044.84765625,16657.162109375,15517.6064453125,0,2,0,2
"469",52,12,0,1,0,9051.8125,4978.88720703125,0,0,2,0,2
"470",52,12,0,1,0,2645.01025390625,0,0,0,2,0,2
"471",52,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"472",52,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"473",52,12,0,1,0,15017.7802734375,16610.61328125,19392.205078125,0,2,0,2
"474",52,12,0,1,0,25617.4140625,20080.2578125,20775.357421875,0,2,0,2
"475",52,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"476",52,12,0,1,0,25862.322265625,13368.3388671875,25564.669921875,0,2,0,2
"477",45,18,0,1,0,25862.322265625,2762.4677734375,19529.634765625,0,2,0,4
"478",45,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"479",52,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,2,0,4
"480",45,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"481",45,17,0,1,0,25862.322265625,4323.62890625,0,0,2,0,4
"482",52,8,0,1,1,0,0,0,0,2,0,1
"483",52,8,0,1,1,25862.322265625,25243.548828125,20407.404296875,0,2,0,1
"484",45,16,0,1,0,25862.322265625,25243.548828125,23342.169921875,0,2,0,4
"485",45,16,0,1,0,25158.9453125,25243.548828125,0,0,2,0,4
"486",49,4,0,1,1,9206.5947265625,13948.4033203125,20462.080078125,0,2,0,1
"487",41,12,0,1,0,8850.0078125,13307.4677734375,13937.9169921875,1,2,0,2
"488",45,14,0,1,0,12825.3603515625,23283.14453125,25564.669921875,0,2,0,3
"489",45,14,0,1,0,12127.861328125,13133.806640625,17092.86328125,0,2,0,3
"490",45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"491",45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"492",45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"493",45,12,0,1,0,24185.189453125,25243.548828125,0,0,2,0,2
"494",45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"495",45,12,0,1,0,0,0,0,0,2,0,2
"496",45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"497",45,12,0,1,0,25862.322265625,23349.38671875,25564.669921875,0,2,0,2
"498",45,12,0,1,0,0,0,0,0,2,0,2
"499",45,12,0,1,0,24290.990234375,25154.033203125,23569.73828125,0,2,0,2
"500",34,12,0,1,0,19827.779296875,10283.61328125,21761.001953125,0,2,0,2
"501",40,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"502",33,16,0,1,0,2121.88598632812,2692.64526367188,175.849456787109,0,2,0,4
"503",40,15,0,1,0,15301.8740234375,14850.7255859375,20816.734375,0,2,0,3
"504",40,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"505",40,12,0,1,0,19132.240234375,16578.38671875,25564.669921875,0,2,0,2
"506",40,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"507",40,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"508",40,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"509",40,10,0,1,1,11792.8271484375,14131.0166015625,1841.24731445312,0,2,0,1
"510",48,18,0,1,0,7025.9306640625,7435.20947265625,0,0,2,0,4
"511",48,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"512",48,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"513",54,18,0,1,0,25862.322265625,25243.548828125,24172.650390625,0,2,0,4
"514",54,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"515",48,16,0,1,0,18005.662109375,16587.337890625,19204.53515625,0,2,0,4
"516",48,16,0,1,0,18716.875,16524.677734375,20781.26953125,0,2,0,4
"517",48,16,0,1,0,25862.322265625,24488.033203125,25564.669921875,0,2,0,4
"518",48,16,0,1,0,25025.71484375,22615.35546875,23036.279296875,0,2,0,4
"519",48,16,0,1,0,2921.26684570312,0,323.622131347656,0,2,0,4
"520",48,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"521",40,7,0,1,1,0,0,1105.33947753906,0,2,0,1
"522",48,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"523",48,14,0,1,0,0,0,7236.42724609375,0,2,0,3
"524",54,16,0,1,0,25862.322265625,25243.548828125,4.43317985534668,0,2,0,4
"525",54,16,0,1,0,24085.267578125,23426.37109375,20571.431640625,0,2,0,4
"526",48,14,0,1,0,9130.18359375,0,0,0,2,0,3
"527",48,14,0,1,0,0,0,0,0,2,0,3
"528",48,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"529",48,13,0,1,0,11334.3583984375,884.419372558594,0,0,2,0,3
"530",48,13,0,1,0,0,0,0,0,2,0,3
"531",44,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"532",51,18,0,1,0,0,25241.7578125,23052.53515625,0,2,0,4
"533",51,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"534",54,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"535",54,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"536",54,14,0,1,0,24686.76171875,25243.548828125,25564.669921875,0,2,0,3
"537",54,14,0,1,0,25862.322265625,25243.548828125,19074.494140625,0,2,0,3
"538",54,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"539",54,14,0,1,0,25045.306640625,25243.548828125,21468.412109375,0,2,0,3
"540",54,14,0,1,0,0,0,0,0,2,0,3
"541",54,14,0,1,0,25862.322265625,25243.548828125,13363.0810546875,0,2,0,3
"542",54,14,0,1,0,21943.7890625,17813.708984375,16993.85546875,0,2,0,3
"543",48,12,0,1,0,21988.8515625,22445.2734375,24805.119140625,0,2,0,2
"544",48,12,0,1,0,10873.9306640625,15316.2099609375,0,0,2,0,2
"545",48,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"546",48,12,0,1,0,25862.322265625,25243.548828125,3391.38256835938,0,2,0,2
"547",48,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"548",48,12,0,1,0,0,22744.2578125,25564.669921875,0,2,0,2
"549",48,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"550",48,12,0,1,0,14435.8779296875,14054.0322265625,13447.3115234375,0,2,0,2
"551",48,12,0,1,0,13270.1142578125,13959.1455078125,13111.8681640625,0,2,0,2
"552",48,12,0,1,0,25862.322265625,24577.548828125,3660.32861328125,0,2,0,2
"553",48,12,0,1,0,18861.861328125,16990.162109375,8938.767578125,0,2,0,2
"554",48,10,0,1,1,23027.263671875,18458.2265625,20431.046875,0,2,0,1
"555",51,17,0,1,0,0,0,0,0,2,0,4
"556",54,13,0,1,0,15390.041015625,22506.14453125,24317.46875,0,2,0,3
"557",54,13,0,1,0,0,15762,25564.669921875,0,2,0,3
"558",54,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"559",54,13,0,1,0,25862.322265625,22803.337890625,25564.669921875,0,2,0,3
"560",54,11,0,1,1,7102.34228515625,2866.30639648438,19859.16796875,0,2,0,1
"561",44,16,0,1,0,25862.322265625,25243.548828125,0,0,2,0,4
"562",44,16,0,1,0,25862.322265625,13726.4033203125,25564.669921875,0,2,0,4
"563",44,16,0,1,0,25860.36328125,25243.548828125,25564.669921875,0,2,0,4
"564",54,12,0,1,0,17431.59765625,4588.5966796875,10246.5556640625,0,2,0,2
"565",51,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"566",51,16,0,1,0,13483.673828125,0,25564.669921875,0,2,0,4
"567",51,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"568",54,12,0,1,0,25862.322265625,25243.548828125,20037.97265625,0,2,0,2
"569",54,12,0,1,0,7768.49267578125,7392.24169921875,14434.43359375,0,2,0,2
"570",54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"571",54,12,0,1,0,10940.5458984375,10274.6611328125,9899.2900390625,0,2,0,2
"572",54,12,0,1,0,23622.87890625,20296.88671875,25564.669921875,0,2,0,2
"573",54,12,0,1,0,4563.13232421875,4398.82275390625,3913.02001953125,0,2,0,2
"574",54,12,0,1,0,25862.322265625,12082.88671875,15483.619140625,0,2,0,2
"575",54,12,0,1,0,13111.4130859375,20492.033203125,24932.203125,0,2,0,2
"576",54,12,0,1,0,0,0,0,0,2,0,2
"577",54,12,0,1,0,18646.341796875,18861.048828125,20478.333984375,0,2,0,2
"578",54,12,0,1,0,22029.99609375,20887.693359375,18372.57421875,0,2,0,2
"579",54,12,0,1,0,22482.5859375,19571.806640625,0,0,2,0,2
"580",54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"581",54,12,0,1,0,0,0,0,0,2,0,2
"582",54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"583",54,12,0,1,0,0,0,0,0,2,0,2
"584",54,12,0,1,0,25862.322265625,21224.2734375,25564.669921875,0,2,0,2
"585",54,12,0,1,0,0,0,0,0,2,0,2
"586",54,12,0,1,0,18197.669921875,16540.791015625,15053.6005859375,0,2,0,2
"587",54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"588",54,12,0,1,0,22314.08984375,5861.51611328125,12575.453125,0,2,0,2
"589",54,12,0,1,0,0,0,0,0,2,0,2
"590",54,12,0,1,0,4069.39721679688,4805.2255859375,2903.73266601562,0,2,0,2
"591",54,12,0,1,0,18618.912109375,18288.14453125,5630.13818359375,0,2,0,2
"592",54,12,0,1,0,18248.611328125,15341.2744140625,15315.158203125,0,2,0,2
"593",54,12,0,1,0,20358.7421875,12675.4833984375,25564.669921875,0,2,0,2
"594",54,12,0,1,0,24261.6015625,20296.88671875,23962.814453125,0,2,0,2
"595",54,12,0,1,0,0,0,0,0,2,0,2
"596",39,18,0,1,0,19273.306640625,17885.322265625,10115.0380859375,0,2,0,4
"597",51,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"598",51,15,0,1,0,0,0,0,0,2,0,3
"599",54,9,0,1,1,23665.984375,20291.515625,21959.017578125,0,2,0,1
"600",54,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,2,0,4
"601",55,12,0,0,0,6118.7900390625,6237.48388671875,5056.7802734375,0,2,0,2
"602",51,14,0,1,0,4032.17114257812,20774.90234375,724.085998535156,0,2,0,3
"603",51,14,0,1,0,5574.1142578125,18340.064453125,13707.3916015625,0,2,0,3
"604",54,8,0,1,1,14404.529296875,9390.2421875,0,0,2,0,1
"605",51,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"606",44,12,0,1,0,25862.322265625,19639.837890625,24599.71484375,0,2,0,2
"607",44,12,0,1,0,10270.4765625,16161.2421875,16169.2841796875,0,2,0,2
"608",44,12,0,1,0,23844.27734375,5030.806640625,0,0,2,0,2
"609",44,12,0,1,0,17241.548828125,16470.966796875,16402.765625,0,2,0,2
"610",44,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"611",44,12,0,1,0,22602.1015625,20205.580078125,25564.669921875,0,2,0,2
"612",44,12,0,1,0,15188.236328125,15113.9033203125,2661.38549804688,0,2,0,2
"613",44,12,0,1,0,24696.55859375,25243.548828125,25564.669921875,0,2,0,2
"614",44,12,0,1,0,9155.6533203125,9930.9189453125,18054.86328125,0,2,0,2
"615",44,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"616",48,5,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"617",44,10,0,1,1,5940.4970703125,2739.19360351562,2167.82495117188,0,2,0,1
"618",51,12,0,1,0,16024.8427734375,4309.306640625,11668.12890625,0,2,0,2
"619",51,12,0,1,0,21810.55859375,18069.7265625,19553.27734375,0,2,0,2
"620",51,12,0,1,0,5423.25048828125,10391.0322265625,12108.4912109375,0,2,0,2
"621",51,12,0,1,0,25862.322265625,22382.61328125,9682.064453125,0,2,0,2
"622",51,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"623",51,12,0,1,0,21996.6875,24095.951171875,10757.849609375,0,2,0,2
"624",51,12,0,1,0,25742.806640625,25243.548828125,0,0,2,0,2
"625",51,12,0,1,0,23142.859375,22053.193359375,18710.974609375,0,2,0,2
"626",51,12,0,1,0,2380.50927734375,0,0,0,2,0,2
"627",51,12,0,1,0,14392.7744140625,15282.193359375,15989.001953125,0,2,0,2
"628",51,12,0,1,0,16067.947265625,13384.451171875,25564.669921875,0,2,0,2
"629",51,12,0,1,0,101.881874084473,0,0,0,2,0,2
"630",51,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"631",51,12,0,1,0,19353.63671875,19620.14453125,19820.74609375,0,2,0,2
"632",51,12,0,1,0,25862.322265625,25243.548828125,22335.837890625,0,2,0,2
"633",51,12,0,1,0,25862.322265625,25243.548828125,0,0,2,0,2
"634",51,12,0,1,0,22641.287109375,25243.548828125,25016.43359375,0,2,0,2
"635",51,12,0,1,0,25862.322265625,24343.015625,23489.94140625,0,2,0,2
"636",51,12,0,1,0,21293.3125,19215.533203125,24382.48828125,0,2,0,2
"637",51,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"638",51,12,0,1,0,0,0,0,0,2,0,2
"639",51,12,0,1,0,25615.455078125,25243.548828125,25564.669921875,0,2,0,2
"640",51,12,0,1,0,9610.2041015625,14553.5322265625,14403.4013671875,0,2,0,2
"641",51,12,0,1,0,22848.96875,22430.951171875,17265.7578125,0,2,0,2
"642",51,12,0,1,0,18675.73046875,17736.7265625,18716.884765625,0,2,0,2
"643",51,12,0,1,0,22302.333984375,22115.85546875,22477.69921875,0,2,0,2
"644",51,12,0,1,0,20292.126953125,20672.85546875,23924.392578125,0,2,0,2
"645",51,12,0,1,0,14847.32421875,12016.6455078125,22321.060546875,0,2,0,2
"646",51,10,0,1,1,25862.322265625,19817.080078125,4.43317985534668,0,2,0,1
"647",50,16,1,1,0,11011.0791015625,12184.935546875,14385.66796875,0,2,0,4
"648",39,14,0,1,0,20507.646484375,22004.85546875,23498.80859375,0,2,0,3
"649",54,5,0,1,1,0,0,0,0,2,0,1
"650",51,15,0,1,0,6353.90234375,16526.466796875,22931.361328125,1,2,0,3
"651",39,12,0,1,0,1289.19750976562,0,1202.86938476562,0,2,0,2
"652",39,12,0,1,0,4960.86376953125,14961.7255859375,0,0,2,0,2
"653",39,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"654",39,12,0,1,0,13609.0673828125,13717.451171875,9871.2138671875,0,2,0,2
"655",39,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"656",39,12,0,1,0,0,0,0,0,2,0,2
"657",39,12,0,1,0,18769.775390625,19618.35546875,25564.669921875,0,2,0,2
"658",39,12,0,1,0,25862.322265625,23095.162109375,25564.669921875,0,2,0,2
"659",39,10,0,1,1,3797.05908203125,19344.435546875,868.903198242188,0,2,0,1
"660",51,7,0,1,1,5964.00830078125,7437,12600.57421875,0,2,0,1
"661",16,10,0,0,1,156.741348266602,41.177417755127,7573.3486328125,0,2,0,1
"662",54,5,0,1,1,11959.3642578125,7053.87109375,2682.07373046875,1,2,0,1
"663",16,9,0,0,1,0,0,0,0,2,0,1
"664",16,9,0,0,1,0,0,7443.30859375,0,2,0,1
"665",16,9,0,0,1,0,0,911.75732421875,0,2,0,1
"666",54,0,0,1,1,20840.720703125,25243.548828125,25564.669921875,1,2,0,1
"667",38,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
